second,Volt,Volt
x,1,2
-15.75000E-03,-89.90272E-03,+9.87476456E+00
-15.72500E-03,-89.11754E-03,+9.87476456E+00
-15.70000E-03,-89.90272E-03,+9.87476456E+00
-15.67500E-03,-89.11754E-03,+9.87476456E+00
-15.65000E-03,-89.11754E-03,+9.87476456E+00
-15.62500E-03,-89.11754E-03,+9.87397939E+00
-15.60000E-03,-89.90272E-03,+9.87476456E+00
-15.57500E-03,-89.11754E-03,+9.87476456E+00
-15.55000E-03,-89.90272E-03,+9.87476456E+00
-15.52500E-03,-89.11754E-03,+9.87476456E+00
-15.50000E-03,-89.90272E-03,+9.87476456E+00
-15.47500E-03,-89.11754E-03,+9.87397939E+00
-15.45000E-03,-89.90272E-03,+9.87476456E+00
-15.42500E-03,-89.11754E-03,+9.87476456E+00
-15.40000E-03,-89.11754E-03,+9.87476456E+00
-15.37500E-03,-89.90272E-03,+9.87476456E+00
-15.35000E-03,-89.11754E-03,+9.87476456E+00
-15.32500E-03,-89.11754E-03,+9.87476456E+00
-15.30000E-03,-89.11754E-03,+9.87476456E+00
-15.27500E-03,-89.11754E-03,+9.87476456E+00
-15.25000E-03,-89.11754E-03,+9.87476456E+00
-15.22500E-03,-89.11754E-03,+9.87476456E+00
-15.20000E-03,-89.11754E-03,+9.87476456E+00
-15.17500E-03,-89.11754E-03,+9.87476456E+00
-15.15000E-03,-89.11754E-03,+9.87476456E+00
-15.12500E-03,-89.11754E-03,+9.87476456E+00
-15.10000E-03,-89.11754E-03,+9.87476456E+00
-15.07500E-03,-89.11754E-03,+9.87476456E+00
-15.05000E-03,-89.11754E-03,+9.87476456E+00
-15.02500E-03,-89.11754E-03,+9.87476456E+00
-15.00000E-03,-8.31304977E+00,+1.44276073E+00
-14.97500E-03,-8.42140404E+00,+225.73811E-03
-14.95000E-03,-7.50196308E+00,+204.53836E-03
-14.92500E-03,-6.67438769E+00,+164.49439E-03
-14.90000E-03,-5.95830729E+00,+104.82102E-03
-14.87500E-03,-5.31603341E+00,+57.71047E-03
-14.85000E-03,-4.71615903E+00,+31.79966E-03
-14.82500E-03,-4.20265401E+00,+16.88132E-03
-14.80000E-03,-3.73940023E+00,+5.10368E-03
-14.77500E-03,-3.32953842E+00,-10.59984E-03
-14.75000E-03,-2.98641656E+00,-32.58476E-03
-14.72500E-03,-2.65978339E+00,-54.56968E-03
-14.70000E-03,-2.38418665E+00,-78.12496E-03
-14.67500E-03,-2.11330097E+00,-100.10989E-03
-14.65000E-03,-1.89109620E+00,-117.38376E-03
-14.62500E-03,-1.68459494E+00,-132.30210E-03
-14.60000E-03,-1.50400449E+00,-142.50938E-03
-14.57500E-03,-1.34696931E+00,-151.14632E-03
-14.55000E-03,-1.23861504E+00,-158.21290E-03
-14.52500E-03,-1.07765398E+00,-162.13878E-03
-14.50000E-03,-970.08488E-03,-164.49431E-03
-14.47500E-03,-869.58237E-03,-169.20536E-03
-14.45000E-03,-818.54594E-03,-173.13124E-03
-14.42500E-03,-707.83614E-03,-175.48677E-03
-14.40000E-03,-655.22935E-03,-175.48677E-03
-14.37500E-03,-612.04468E-03,-175.48677E-03
-14.35000E-03,-531.95674E-03,-175.48677E-03
-14.32500E-03,-476.99443E-03,-176.27195E-03
-14.30000E-03,-455.00950E-03,-176.27195E-03
-14.27500E-03,-435.38011E-03,-176.27195E-03
-14.25000E-03,-395.33614E-03,-176.27195E-03
-14.22500E-03,-347.44041E-03,-177.05712E-03
-14.20000E-03,-306.61126E-03,-177.84230E-03
-14.17500E-03,-281.48563E-03,-177.84230E-03
-14.15000E-03,-265.78212E-03,-178.62747E-03
-14.12500E-03,-261.85624E-03,-179.41265E-03
-14.10000E-03,-251.64895E-03,-179.41265E-03
-14.07500E-03,-244.58237E-03,-180.19783E-03
-14.05000E-03,-235.94543E-03,-180.19783E-03
-14.02500E-03,-224.16779E-03,-180.19783E-03
-14.00000E-03,-213.17533E-03,-180.98300E-03
-13.97500E-03,-199.82734E-03,-180.98300E-03
-13.95000E-03,-188.04970E-03,-180.98300E-03
-13.92500E-03,-177.05724E-03,-182.55335E-03
-13.90000E-03,-166.06478E-03,-181.76818E-03
-13.87500E-03,-157.42784E-03,-182.55335E-03
-13.85000E-03,-148.79091E-03,-182.55335E-03
-13.82500E-03,-140.93915E-03,-182.55335E-03
-13.80000E-03,-135.44292E-03,-182.55335E-03
-13.77500E-03,-129.16151E-03,-182.55335E-03
-13.75000E-03,-123.66528E-03,-182.55335E-03
-13.72500E-03,-119.73940E-03,-182.55335E-03
-13.70000E-03,-116.59870E-03,-182.55335E-03
-13.67500E-03,-113.45799E-03,-181.76818E-03
-13.65000E-03,-111.10247E-03,-182.55335E-03
-13.62500E-03,-108.74694E-03,-181.76818E-03
-13.60000E-03,-107.17659E-03,-182.55335E-03
-13.57500E-03,-104.82106E-03,-182.55335E-03
-13.55000E-03,-103.25071E-03,-182.55335E-03
-13.52500E-03,-102.46553E-03,-182.55335E-03
-13.50000E-03,-100.89518E-03,-182.55335E-03
-13.47500E-03,-99.32483E-03,-182.55335E-03
-13.45000E-03,-98.53965E-03,-182.55335E-03
-13.42500E-03,-98.53965E-03,-182.55335E-03
-13.40000E-03,-97.75448E-03,-181.76818E-03
